θ,r,z
272.04,9714.00,2
272.21,1.00,2
272.39,1.00,2
272.57,1.00,2
272.74,1.00,2
272.92,1.00,2
273.10,1.00,2
273.27,1.00,2
273.45,1.00,2
273.63,1.00,2
273.80,1.00,2
273.98,8692.00,2
274.16,1.00,2
274.33,1.00,2
274.51,1.00,2
274.69,1.00,2
274.86,1.00,2
275.04,1.00,2
275.22,1.00,2
275.39,1.00,2
275.57,1.00,2
275.75,1.00,2
275.92,1.00,2
276.10,1.00,2
276.27,1.00,2
276.45,1.00,2
276.63,1.00,2
276.80,1.00,2
276.98,1.00,2
277.16,1.00,2
277.33,1.00,2
277.51,1.00,2
277.69,1.00,2
277.86,1.00,2
278.04,1.00,2
278.22,1.00,2
278.39,1.00,2
278.57,1.00,2
278.75,1.00,2
278.92,1.00,2
279.10,1.00,2
279.28,1.00,2
279.45,9187.00,2
279.63,1.00,2
279.81,9860.00,2
279.98,9350.00,2
280.16,1.00,2
280.34,9194.00,2
280.51,1.00,2
280.69,10290.00,2
280.87,9828.00,2
281.04,1.00,2
281.22,1.00,2
281.40,10079.00,2
281.57,9833.00,2
281.75,1.00,2
281.93,1.00,2
282.10,10174.00,2
282.28,9823.00,2
282.46,1.00,2
282.63,1.00,2
282.81,1.00,2
282.99,1.00,2
283.16,10298.00,2
283.34,1.00,2
283.52,1.00,2
283.69,1.00,2
283.87,10259.00,2
284.05,1.00,2
284.22,1.00,2
284.40,10377.00,2
284.58,1.00,2
284.75,1.00,2
284.93,1.00,2
285.11,1.00,2
285.28,1.00,2
285.46,1.00,2
285.64,10077.00,2
285.81,9664.00,2
285.99,1.00,2
286.17,9460.00,2
286.34,1.00,2
286.52,1.00,2
286.70,1.00,2
286.87,1.00,2
287.05,10039.00,2
287.23,1.00,2
287.40,1.00,2
287.58,1.00,2
287.76,9190.00,2
287.93,1.00,2
288.11,1.00,2
288.29,10290.00,2
288.46,1.00,2
288.64,1.00,2
288.82,1.00,2
288.99,9836.00,2
289.17,1.00,2
289.35,9942.00,2
289.52,1.00,2
289.70,10195.00,2
289.88,1.00,2
290.05,1.00,2
290.23,10333.00,2
290.41,1.00,2
290.58,1.00,2
290.76,1.00,2
290.94,1.00,2
291.11,1.00,2
291.29,1.00,2
291.47,1.00,2
291.64,10160.00,2
291.82,10263.00,2
292.00,1.00,2
292.17,1.00,2
292.35,1.00,2
292.53,9904.00,2
292.70,1.00,2
292.88,1.00,2
293.06,9217.00,2
293.23,1.00,2
293.41,1.00,2
293.59,1.00,2
293.76,1.00,2
293.94,10194.00,2
294.12,1.00,2
294.29,1.00,2
294.47,1.00,2
294.65,1.00,2
294.82,1.00,2
295.00,1.00,2
295.17,1.00,2
295.35,10041.00,2
295.53,1.00,2
295.70,1.00,2
295.88,1.00,2
296.06,1.00,2
296.23,1.00,2
296.41,9696.00,2
296.59,1.00,2
296.76,1.00,2
296.94,114.00,2
297.12,1.00,2
297.29,122.00,2
297.47,134.00,2
297.65,1.00,2
297.82,1.00,2
298.00,95.00,2
298.18,1.00,2
298.35,106.00,2
298.53,1.00,2
298.71,1.00,2
298.88,101.00,2
299.06,1.00,2
299.24,1.00,2
299.41,109.00,2
299.59,1.00,2
299.77,1.00,2
299.94,1.00,2
300.12,1.00,2
300.30,1.00,2
300.47,1.00,2
300.65,117.00,2
300.83,1.00,2
301.00,115.00,2
301.18,1.00,2
301.36,109.00,2
301.53,1.00,2
301.71,120.00,2
301.89,1.00,2
302.06,1.00,2
302.24,110.00,2
302.42,89.00,2
302.59,1.00,2
302.77,89.00,2
302.95,107.00,2
303.12,1.00,2
303.30,112.00,2
303.48,106.00,2
303.65,122.00,2
303.83,1.00,2
304.01,120.00,2
304.18,1.00,2
304.36,1.00,2
304.54,10313.00,2
304.71,99.00,2
304.89,1.00,2
305.07,74.00,2
305.24,1.00,2
305.42,1.00,2
305.60,1.00,2
305.77,126.00,2
305.95,110.00,2
306.13,96.00,2
306.30,106.00,2
306.48,1.00,2
306.66,101.00,2
306.83,122.00,2
307.01,114.00,2
307.19,105.00,2
307.36,105.00,2
307.54,117.00,2
307.72,1.00,2
307.89,1.00,2
308.07,113.00,2
308.25,106.00,2
308.42,103.00,2
308.60,1.00,2
308.78,119.00,2
308.95,107.00,2
309.13,120.00,2
309.31,106.00,2
309.48,106.00,2
309.66,119.00,2
309.84,102.00,2
310.01,106.00,2
310.19,108.00,2
310.37,129.00,2
310.54,119.00,2
310.72,106.00,2
310.90,121.00,2
311.07,126.00,2
311.25,117.00,2
311.43,99.00,2
311.60,122.00,2
311.78,114.00,2
311.96,115.00,2
312.13,117.00,2
312.31,115.00,2
312.49,111.00,2
312.66,108.00,2
312.84,110.00,2
313.02,113.00,2
313.19,101.00,2
313.37,110.00,2
313.55,108.00,2
313.72,116.00,2
313.90,119.00,2
314.07,119.00,2
314.25,1.00,2
314.43,112.00,2
314.60,119.00,2
314.78,114.00,2
314.96,103.00,2
315.13,101.00,2
315.31,102.00,2
315.49,98.00,2
315.66,96.00,2
315.84,115.00,2
316.02,120.00,2
316.19,120.00,2
316.37,112.00,2
316.55,124.00,2
316.72,110.00,2
316.90,101.00,2
317.08,116.00,2
317.25,101.00,2
317.43,112.00,2
317.61,125.00,2
317.78,110.00,2
317.96,131.00,2
318.14,115.00,2
318.31,114.00,2
318.49,109.00,2
318.67,99.00,2
318.84,114.00,2
319.02,115.00,2
319.20,114.00,2
319.37,115.00,2
319.55,116.00,2
319.73,108.00,2
319.90,124.00,2
320.08,113.00,2
320.26,112.00,2
320.43,120.00,2
320.61,108.00,2
320.79,110.00,2
320.96,111.00,2
321.14,117.00,2
321.32,115.00,2
321.49,114.00,2
321.67,119.00,2
321.85,119.00,2
322.02,102.00,2
322.20,121.00,2
322.38,111.00,2
322.55,123.00,2
322.73,123.00,2
322.91,119.00,2
323.08,110.00,2
323.26,112.00,2
323.44,110.00,2
323.61,125.00,2
323.79,123.00,2
323.97,108.00,2
324.14,109.00,2
324.32,104.00,2
324.50,112.00,2
324.67,103.00,2
324.85,120.00,2
325.03,116.00,2
325.20,105.00,2
325.38,118.00,2
325.56,116.00,2
325.73,110.00,2
325.91,120.00,2
326.09,113.00,2
326.26,102.00,2
326.44,117.00,2
326.62,117.00,2
326.79,110.00,2
326.97,1.00,2
327.15,110.00,2
327.32,125.00,2
327.50,125.00,2
327.68,105.00,2
327.85,108.00,2
328.03,115.00,2
328.21,102.00,2
328.38,1.00,2
328.56,104.00,2
328.74,120.00,2
328.91,113.00,2
329.09,139.00,2
329.27,125.00,2
329.44,117.00,2
329.62,115.00,2
329.80,1.00,2
329.97,102.00,2
330.15,1.00,2
330.33,1.00,2
330.50,123.00,2
330.68,1.00,2
330.86,103.00,2
331.03,116.00,2
331.21,105.00,2
331.39,96.00,2
331.56,120.00,2
331.74,102.00,2
331.92,111.00,2
332.09,120.00,2
332.27,111.00,2
332.45,109.00,2
332.62,86.00,2
332.80,114.00,2
332.97,109.00,2
333.15,127.00,2
333.33,117.00,2
333.50,113.00,2
333.68,117.00,2
333.86,117.00,2
334.03,132.00,2
334.21,100.00,2
334.39,108.00,2
334.56,120.00,2
334.74,120.00,2
334.92,115.00,2
335.09,125.00,2
335.27,120.00,2
335.45,110.00,2
335.62,120.00,2
335.80,111.00,2
335.98,123.00,2
336.15,125.00,2
336.33,123.00,2
336.51,124.00,2
336.68,127.00,2
336.86,123.00,2
337.04,128.00,2
337.21,123.00,2
337.39,113.00,2
337.57,123.00,2
337.74,120.00,2
337.92,118.00,2
338.10,116.00,2
338.27,118.00,2
338.45,124.00,2
338.63,114.00,2
338.80,121.00,2
338.98,113.00,2
339.16,120.00,2
339.33,129.00,2
339.51,128.00,2
339.69,131.00,2
339.86,118.00,2
340.04,118.00,2
340.22,116.00,2
340.39,115.00,2
340.57,130.00,2
340.75,123.00,2
340.92,127.00,2
341.10,125.00,2
341.28,134.00,2
341.45,120.00,2
341.63,125.00,2
341.81,128.00,2
341.98,125.00,2
342.16,116.00,2
342.34,118.00,2
342.51,120.00,2
342.69,131.00,2
342.87,115.00,2
343.04,115.00,2
343.22,117.00,2
343.40,110.00,2
343.57,113.00,2
343.75,131.00,2
343.93,105.00,2
344.10,130.00,2
344.28,122.00,2
344.46,122.00,2
344.63,125.00,2
344.81,117.00,2
344.99,115.00,2
345.16,119.00,2
345.34,125.00,2
345.52,127.00,2
345.69,122.00,2
345.87,121.00,2
346.05,122.00,2
346.22,108.00,2
346.40,129.00,2
346.58,116.00,2
346.75,123.00,2
346.93,115.00,2
347.11,117.00,2
347.28,128.00,2
347.46,128.00,2
347.64,127.00,2
347.81,120.00,2
347.99,120.00,2
348.17,124.00,2
348.34,125.00,2
348.52,122.00,2
348.70,128.00,2
348.87,118.00,2
349.05,120.00,2
349.23,122.00,2
349.40,125.00,2
349.58,125.00,2
349.76,123.00,2
349.93,125.00,2
350.11,123.00,2
350.29,118.00,2
350.46,133.00,2
350.64,120.00,2
350.82,130.00,2
350.99,115.00,2
351.17,127.00,2
351.35,134.00,2
351.52,121.00,2
351.70,103.00,2
351.88,120.00,2
352.05,116.00,2
352.23,122.00,2
352.40,120.00,2
352.58,123.00,2
352.76,111.00,2
352.93,115.00,2
353.11,1.00,2
353.29,123.00,2
353.46,104.00,2
353.64,129.00,2
353.82,125.00,2
353.99,109.00,2
354.17,120.00,2
354.35,108.00,2
354.52,120.00,2
354.70,1.00,2
354.88,96.00,2
355.05,104.00,2
355.23,101.00,2
355.41,129.00,2
355.58,113.00,2
355.76,84.00,2
355.94,119.00,2
356.11,114.00,2
356.29,122.00,2
356.47,119.00,2
356.64,114.00,2
356.82,125.00,2
357.00,128.00,2
357.17,112.00,2
357.35,120.00,2
357.53,111.00,2
357.70,98.00,2
357.88,106.00,2
358.06,127.00,2
358.23,123.00,2
358.41,111.00,2
358.59,124.00,2
358.76,112.00,2
358.94,105.00,2
359.12,130.00,2
359.29,119.00,2
359.47,94.00,2
359.65,112.00,2
359.82,109.00,2
0.00,135.00,3
0.18,134.00,3
0.35,149.00,3
0.53,146.00,3
0.71,144.00,3
0.88,154.00,3
1.06,150.00,3
1.24,140.00,3
1.41,138.00,3
1.59,135.00,3
1.77,142.00,3
1.94,144.00,3
2.12,156.00,3
2.30,138.00,3
2.47,131.00,3
2.65,152.00,3
2.83,139.00,3
3.00,138.00,3
3.18,149.00,3
3.36,148.00,3
3.53,146.00,3
3.71,142.00,3
3.89,145.00,3
4.06,136.00,3
4.24,136.00,3
4.42,143.00,3
4.59,142.00,3
4.77,136.00,3
4.95,135.00,3
5.12,134.00,3
5.30,144.00,3
5.48,138.00,3
5.65,144.00,3
5.83,136.00,3
6.01,150.00,3
6.18,140.00,3
6.36,141.00,3
6.54,140.00,3
6.71,138.00,3
6.89,131.00,3
7.07,133.00,3
7.24,135.00,3
7.42,136.00,3
7.60,131.00,3
7.77,141.00,3
7.95,133.00,3
8.13,148.00,3
8.30,141.00,3
8.48,129.00,3
8.66,131.00,3
8.83,131.00,3
9.01,138.00,3
9.19,146.00,3
9.36,134.00,3
9.54,132.00,3
9.72,138.00,3
9.89,131.00,3
10.07,130.00,3
10.25,123.00,3
10.42,148.00,3
10.60,126.00,3
10.78,132.00,3
10.95,128.00,3
11.13,136.00,3
11.31,135.00,3
11.48,132.00,3
11.66,137.00,3
11.84,142.00,3
12.01,129.00,3
12.19,129.00,3
12.37,134.00,3
12.54,120.00,3
12.72,126.00,3
12.89,124.00,3
13.07,127.00,3
13.25,118.00,3
13.42,130.00,3
13.60,125.00,3
13.78,130.00,3
13.95,117.00,3
14.13,134.00,3
14.31,122.00,3
14.48,146.00,3
14.66,119.00,3
14.84,125.00,3
15.01,136.00,3
15.19,142.00,3
15.37,132.00,3
15.54,122.00,3
15.72,125.00,3
15.90,142.00,3
16.07,126.00,3
16.25,147.00,3
16.43,131.00,3
16.60,129.00,3
16.78,126.00,3
16.96,124.00,3
17.13,117.00,3
17.31,129.00,3
17.49,141.00,3
17.66,120.00,3
17.84,129.00,3
18.02,135.00,3
18.19,114.00,3
18.37,123.00,3
18.55,128.00,3
18.72,128.00,3
18.90,106.00,3
19.08,138.00,3
19.25,115.00,3
19.43,117.00,3
19.61,120.00,3
19.78,118.00,3
19.96,118.00,3
20.14,122.00,3
20.31,122.00,3
20.49,125.00,3
20.67,123.00,3
20.84,120.00,3
21.02,119.00,3
21.20,122.00,3
21.37,115.00,3
21.55,121.00,3
21.73,123.00,3
21.90,129.00,3
22.08,116.00,3
22.26,117.00,3
22.43,109.00,3
22.61,116.00,3
22.79,119.00,3
22.96,130.00,3
23.14,1.00,3
23.32,104.00,3
23.49,101.00,3
23.67,1.00,3
23.85,1.00,3
24.02,132.00,3
24.20,128.00,3
24.38,137.00,3
24.55,120.00,3
24.73,128.00,3
24.91,118.00,3
25.08,118.00,3
25.26,102.00,3
25.44,121.00,3
25.61,104.00,3
25.79,108.00,3
25.97,1.00,3
26.14,117.00,3
26.32,108.00,3
26.50,1.00,3
26.67,121.00,3
26.85,105.00,3
27.03,106.00,3
27.20,131.00,3
27.38,114.00,3
27.56,124.00,3
27.73,99.00,3
27.91,111.00,3
28.09,118.00,3
28.26,120.00,3
28.44,103.00,3
28.62,109.00,3
28.79,1.00,3
28.97,123.00,3
29.15,123.00,3
29.32,95.00,3
29.50,1.00,3
29.68,100.00,3
29.85,102.00,3
30.03,124.00,3
30.21,106.00,3
30.38,1.00,3
30.56,106.00,3
30.74,1.00,3
30.91,110.00,3
31.09,129.00,3
31.27,106.00,3
31.44,1.00,3
31.62,124.00,3
31.80,90.00,3
31.97,109.00,3
32.15,1.00,3
32.33,99.00,3
32.50,133.00,3
32.68,131.00,3
32.86,1.00,3
33.03,106.00,3
33.21,103.00,3
33.39,105.00,3
33.56,100.00,3
33.74,104.00,3
33.92,107.00,3
34.09,120.00,3
34.27,137.00,3
34.45,1.00,3
34.62,1.00,3
34.80,107.00,3
34.98,110.00,3
35.15,117.00,3
35.33,113.00,3
35.51,1.00,3
35.68,116.00,3
35.86,110.00,3
36.04,121.00,3
36.21,118.00,3
36.39,116.00,3
36.57,114.00,3
36.74,117.00,3
36.92,139.00,3
37.10,107.00,3
37.27,112.00,3
37.45,109.00,3
37.63,109.00,3
37.80,117.00,3
37.98,1.00,3
38.15,122.00,3
38.33,131.00,3
38.51,1.00,3
38.68,99.00,3
38.86,112.00,3
39.04,113.00,3
39.21,1.00,3
39.39,98.00,3
39.57,111.00,3
39.74,107.00,3
39.92,125.00,3
40.10,98.00,3
40.27,84.00,3
40.45,95.00,3
40.63,101.00,3
40.80,104.00,3
40.98,1.00,3
41.16,132.00,3
41.33,122.00,3
41.51,113.00,3
41.69,109.00,3
41.86,118.00,3
42.04,113.00,3
42.22,122.00,3
42.39,100.00,3
42.57,106.00,3
42.75,106.00,3
42.92,1.00,3
43.10,92.00,3
43.28,112.00,3
43.45,124.00,3
43.63,102.00,3
43.81,125.00,3
43.98,118.00,3
44.16,98.00,3
44.34,89.00,3
44.51,105.00,3
44.69,118.00,3
44.87,118.00,3
45.04,131.00,3
45.22,124.00,3
45.40,1.00,3
45.57,90.00,3
45.75,74.00,3
45.93,1.00,3
46.10,1.00,3
46.28,1.00,3
46.46,96.00,3
46.63,1.00,3
46.81,1.00,3
46.99,103.00,3
47.16,86.00,3
47.34,1.00,3
47.52,1.00,3
47.69,1.00,3
47.87,1.00,3
48.05,76.00,3
48.22,1.00,3
48.40,1.00,3
48.58,1.00,3
48.75,87.00,3
48.93,101.00,3
49.11,1.00,3
49.28,99.00,3
49.46,1.00,3
49.64,83.00,3
49.81,102.00,3
49.99,81.00,3
50.17,99.00,3
50.34,85.00,3
50.52,87.00,3
50.70,96.00,3
50.87,1.00,3
51.05,72.00,3
51.23,1.00,3
51.40,1.00,3
51.58,90.00,3
51.76,90.00,3
51.93,85.00,3
52.11,9930.00,3
52.29,95.00,3
52.46,1.00,3
52.64,1.00,3
52.82,83.00,3
52.99,92.00,3
53.17,87.00,3
53.35,95.00,3
53.52,1.00,3
53.70,88.00,3
53.88,1.00,3
54.05,1.00,3
54.23,1.00,3
54.41,98.00,3
54.58,82.00,3
54.76,1.00,3
54.94,1.00,3
55.11,1.00,3
55.29,89.00,3
55.47,1.00,3
55.64,1.00,3
55.82,1.00,3
56.00,93.00,3
56.17,105.00,3
56.35,90.00,3
56.53,1.00,3
56.70,1.00,3
56.88,113.00,3
57.06,98.00,3
57.23,73.00,3
57.41,90.00,3
57.59,89.00,3
57.76,106.00,3
57.94,106.00,3
58.12,96.00,3
58.29,108.00,3
58.47,98.00,3
58.65,103.00,3
58.82,82.00,3
59.00,99.00,3
59.18,101.00,3
59.35,106.00,3
59.53,106.00,3
59.71,89.00,3
59.88,1.00,3
60.06,98.00,3
60.24,1.00,3
60.41,1.00,3
60.59,89.00,3
60.77,109.00,3
60.94,89.00,3
61.12,91.00,3
61.30,1.00,3
61.47,91.00,3
61.65,99.00,3
61.83,1.00,3
62.00,99.00,3
62.18,98.00,3
62.36,1.00,3
62.53,1.00,3
62.71,104.00,3
62.89,89.00,3
63.06,1.00,3
63.24,111.00,3
63.41,98.00,3
63.59,75.00,3
63.77,95.00,3
63.94,1.00,3
64.12,89.00,3
64.30,93.00,3
64.47,92.00,3
64.65,75.00,3
64.83,89.00,3
65.00,89.00,3
65.18,103.00,3
65.36,1.00,3
65.53,1.00,3
65.71,103.00,3
65.89,103.00,3
66.06,87.00,3
66.24,101.00,3
66.42,102.00,3
66.59,84.00,3
66.77,91.00,3
66.95,110.00,3
67.12,93.00,3
67.30,98.00,3
67.48,84.00,3
67.65,91.00,3
67.83,90.00,3
68.01,83.00,3
68.18,113.00,3
68.36,103.00,3
68.54,113.00,3
68.71,94.00,3
68.89,1.00,3
69.07,1.00,3
69.24,1.00,3
69.42,98.00,3
69.60,110.00,3
69.77,83.00,3
69.95,1.00,3
70.13,1.00,3
70.30,83.00,3
70.48,103.00,3
70.66,109.00,3
70.83,119.00,3
71.01,122.00,3
71.19,103.00,3
71.36,87.00,3
71.54,86.00,3
71.72,92.00,3
71.89,1.00,3
72.07,109.00,3
72.25,122.00,3
72.42,99.00,3
72.60,93.00,3
72.78,101.00,3
72.95,99.00,3
73.13,110.00,3
73.31,89.00,3
73.48,95.00,3
73.66,1.00,3
73.84,92.00,3
74.01,116.00,3
74.19,1.00,3
74.37,95.00,3
74.54,100.00,3
74.72,86.00,3
74.90,126.00,3
75.07,109.00,3
75.25,1.00,3
75.43,103.00,3
75.60,90.00,3
75.78,95.00,3
75.96,102.00,3
76.13,119.00,3
76.31,97.00,3
76.49,110.00,3
76.66,1.00,3
76.84,102.00,3
77.02,1.00,3
77.19,108.00,3
77.37,115.00,3
77.55,97.00,3
77.72,106.00,3
77.90,94.00,3
78.08,110.00,3
78.25,85.00,3
78.43,104.00,3
78.61,93.00,3
78.78,95.00,3
78.96,97.00,3
79.14,115.00,3
79.31,105.00,3
79.49,1.00,3
79.67,101.00,3
79.84,106.00,3
80.02,10362.00,3
80.20,91.00,3
80.37,98.00,3
80.55,83.00,3
80.73,106.00,3
80.90,1.00,3
81.08,94.00,3
81.26,106.00,3
81.43,1.00,3
81.61,110.00,3
81.79,114.00,3
81.96,106.00,3
82.14,85.00,3
82.32,94.00,3
82.49,105.00,3
82.67,1.00,3
82.85,120.00,3
83.02,95.00,3
83.20,83.00,3
83.38,1.00,3
83.55,1.00,3
83.73,110.00,3
83.91,107.00,3
84.08,107.00,3
84.26,112.00,3
84.44,119.00,3
84.61,101.00,3
84.79,103.00,3
84.97,102.00,3
85.14,125.00,3
85.32,116.00,3
85.50,1.00,3
85.67,109.00,3
85.85,93.00,3
86.03,1.00,3
86.20,110.00,3
86.38,98.00,3
86.56,96.00,3
86.73,124.00,3
86.91,1.00,3
87.09,96.00,3
87.26,102.00,3
87.44,98.00,3
87.62,1.00,3
87.79,99.00,3
87.97,103.00,3
88.15,134.00,3
88.32,93.00,3
88.50,104.00,3
88.67,94.00,3
88.85,1.00,3
89.03,105.00,3
89.20,116.00,3
89.38,1.00,3
89.56,90.00,3
89.73,102.00,3
89.91,1.00,3
90.09,89.00,3
90.26,89.00,3
90.44,111.00,3
90.62,94.00,3
90.79,107.00,3
90.97,1.00,3
91.15,104.00,3
91.32,84.00,3
91.50,106.00,3
91.68,91.00,3
91.85,118.00,3
92.03,97.00,3
92.21,106.00,3
92.38,102.00,3
92.56,112.00,3
92.74,106.00,3
92.91,82.00,3
93.09,100.00,3
93.27,100.00,3
93.44,87.00,3
93.62,93.00,3
93.80,95.00,3
93.97,86.00,3
94.15,95.00,3
94.33,79.00,3
94.50,79.00,3
94.68,1.00,3
94.86,102.00,3
95.03,1.00,3
95.21,1.00,3
95.39,81.00,3
95.56,67.00,3
95.74,79.00,3
95.92,88.00,3
96.09,93.00,3
96.27,70.00,3
96.45,67.00,3
96.62,85.00,3
96.80,1.00,3
96.98,76.00,3
97.15,63.00,3
97.33,78.00,3
97.51,70.00,3
97.68,73.00,3
97.86,64.00,3
98.04,57.00,3
98.21,56.00,3
98.39,64.00,3
98.57,56.00,3
98.74,74.00,3
98.92,66.00,3
99.10,49.00,3
99.27,56.00,3
99.45,1.00,3
99.63,59.00,3
99.80,62.00,3
99.98,57.00,3
100.16,77.00,3
100.33,61.00,3
100.51,65.00,3
100.69,60.00,3
100.86,42.00,3
101.04,62.00,3
101.22,64.00,3
101.39,68.00,3
101.57,57.00,3
101.75,56.00,3
101.92,64.00,3
102.10,67.00,3
102.28,60.00,3
102.45,63.00,3
102.63,67.00,3
102.81,51.00,3
102.98,52.00,3
103.16,54.00,3
103.34,1.00,3
103.51,55.00,3
103.69,50.00,3
103.87,51.00,3
104.04,53.00,3
104.22,57.00,3
104.40,43.00,3
104.57,35.00,3
104.75,35.00,3
104.93,47.00,3
105.10,51.00,3
105.28,34.00,3
105.46,54.00,3
105.63,44.00,3
105.81,43.00,3
105.99,59.00,3
106.16,44.00,3
106.34,45.00,3
106.52,44.00,3
106.69,50.00,3
106.87,34.00,3
107.05,43.00,3
107.22,43.00,3
107.40,59.00,3
107.58,35.00,3
107.75,35.00,3
107.93,40.00,3
108.11,30.00,3
108.28,43.00,3
108.46,40.00,3
108.64,27.00,3
108.81,48.00,3
108.99,45.00,3
109.17,50.00,3
109.34,32.00,3
109.52,39.00,3
109.70,45.00,3
109.87,34.00,3
110.05,37.00,3
110.23,43.00,3
110.40,52.00,3
110.58,43.00,3
110.76,50.00,3
110.93,49.00,3
111.11,50.00,3
111.29,49.00,3
111.46,45.00,3
111.64,44.00,3
111.82,39.00,3
111.99,44.00,3
112.17,53.00,3
112.35,39.00,3
112.52,40.00,3
112.70,44.00,3
112.88,45.00,3
113.05,44.00,3
113.23,40.00,3
113.41,47.00,3
113.58,32.00,3
113.76,42.00,3
113.93,25.00,3
114.11,30.00,3
114.29,53.00,3
114.46,38.00,3
114.64,34.00,3
114.82,12.00,3
114.99,29.00,3
115.17,15.00,3
115.35,34.00,3
115.52,27.00,3
115.70,22.00,3
115.88,25.00,3
116.05,25.00,3
116.23,37.00,3
116.41,24.00,3
116.58,47.00,3
116.76,14.00,3
116.94,35.00,3
117.11,35.00,3
117.29,28.00,3
117.47,8.00,3
117.64,15.00,3
117.82,38.00,3
118.00,29.00,3
118.17,13.00,3
118.35,18.00,3
118.53,32.00,3
118.70,15.00,3
118.88,20.00,3
119.06,9.00,3
119.23,25.00,3
119.41,8.00,3
119.59,9.00,3
119.76,17.00,3
119.94,33.00,3
120.12,39.00,3
120.29,37.00,3
120.47,18.00,3
120.65,35.00,3
120.82,22.00,3
121.00,45.00,3
121.18,39.00,3
121.35,44.00,3
121.53,20.00,3
121.71,7.00,3
121.88,5.00,3
122.06,13.00,3
122.24,10.00,3
122.41,20.00,3
122.59,17.00,3
122.77,9.00,3
122.94,33.00,3
123.12,33.00,3
123.30,1.00,3
123.47,5.00,3
123.65,17.00,3
123.83,29.00,3
124.00,1.00,3
124.18,7.00,3
124.36,1.00,3
124.53,1.00,3
124.71,5.00,3
124.89,1.00,3
125.06,10.00,3
125.24,1.00,3
125.42,28.00,3
125.59,1.00,3
125.77,1.00,3
125.95,5.00,3
126.12,1.00,3
126.30,7.00,3
126.48,35.00,3
126.65,1.00,3
126.83,1.00,3
127.01,22.00,3
127.18,50.00,3
127.36,1.00,3
127.54,37.00,3
127.71,1.00,3
127.89,1.00,3
128.07,1.00,3
128.24,1.00,3
128.42,24.00,3
128.60,1.00,3
128.77,1.00,3
128.95,1.00,3
129.13,1.00,3
129.30,1.00,3
129.48,1.00,3
129.66,1.00,3
129.83,19.00,3
130.01,1.00,3
130.19,1.00,3
130.36,5.00,3
130.54,5.00,3
130.72,1.00,3
130.89,1.00,3
131.07,13.00,3
131.25,5.00,3
131.42,1.00,3
131.60,1.00,3
131.78,1.00,3
131.95,1.00,3
132.13,5.00,3
132.31,17.00,3
132.48,1.00,3
132.66,1.00,3
132.84,1.00,3
133.01,5.00,3
133.19,1.00,3
133.37,1.00,3
133.54,13.00,3
133.72,5.00,3
133.90,5.00,3
134.07,5.00,3
134.25,1.00,3
134.43,1.00,3
134.60,1.00,3
134.78,1.00,3
134.96,1.00,3
135.13,1.00,3
135.31,1.00,3
135.49,7.00,3
135.66,17.00,3
135.84,1.00,3
136.02,1.00,3
136.19,1.00,3
136.37,1.00,3
136.55,10290.00,3
136.72,1.00,3
136.90,1.00,3
137.08,1.00,3
137.25,1.00,3
137.43,5.00,3
137.61,1.00,3
137.78,1.00,3
137.96,49.00,3
138.14,1.00,3
138.31,13.00,3
138.49,1.00,3
138.67,1.00,3
138.84,5.00,3
139.02,8687.00,3
139.20,1.00,3
139.37,1.00,3
139.55,1.00,3
139.73,5.00,3
139.90,9209.00,3
140.08,1.00,3
140.26,1.00,3
140.43,1.00,3
140.61,1.00,3
140.79,9800.00,3
140.96,10316.00,3
141.14,1.00,3
141.32,1.00,3
141.49,1.00,3
141.67,1.00,3
141.85,1.00,3
142.02,1.00,3
142.20,9350.00,3
142.38,1.00,3
142.55,1.00,3
142.73,1.00,3
142.91,1.00,3
143.08,1.00,3
143.26,9800.00,3
143.44,8917.00,3
143.61,1.00,3
143.79,1.00,3
143.97,1.00,3
144.14,1.00,3
144.32,9657.00,3
144.50,1.00,3
144.67,1.00,3
144.85,1.00,3
145.02,9715.00,3
145.20,1.00,3
145.38,1.00,3
145.55,1.00,3
145.73,1.00,3
145.91,1.00,3
146.08,1.00,3
146.26,1.00,3
146.44,1.00,3
146.61,1.00,3
146.79,1.00,3
146.97,1.00,3
147.14,1.00,3
147.32,1.00,3
147.50,1.00,3
147.67,1.00,3
147.85,9202.00,3
148.03,1.00,3
148.20,1.00,3
148.38,1.00,3
148.56,1.00,3
148.73,1.00,3
148.91,1.00,3
149.09,9949.00,3
149.26,1.00,3
149.44,1.00,3
149.62,9660.00,3
149.79,10324.00,3
149.97,9723.00,3
150.15,1.00,3
150.32,1.00,3
150.50,9109.00,3
150.68,1.00,3
150.85,8844.00,3
151.03,1.00,3
151.21,1.00,3
151.38,1.00,3
151.56,1.00,3
151.74,1.00,3
151.91,8996.00,3
152.09,1.00,3
152.27,1.00,3
152.44,1.00,3
152.62,1.00,3
152.80,1.00,3
152.97,1.00,3
153.15,1.00,3
153.33,9893.00,3
153.50,1.00,3
153.68,1.00,3
153.86,1.00,3
154.03,1.00,3
154.21,1.00,3
154.39,1.00,3
154.56,1.00,3
154.74,1.00,3
154.92,1.00,3
155.09,1.00,3
155.27,80.00,3
155.45,1.00,3
155.62,124.00,3
155.80,1.00,3
155.98,84.00,3
156.15,1.00,3
156.33,108.00,3
156.51,121.00,3
156.68,1.00,3
156.86,1.00,3
157.04,89.00,3
157.21,1.00,3
157.39,111.00,3
157.57,1.00,3
157.74,1.00,3
157.92,1.00,3
